domain,sparse,Id,SyncToken,CustomField,DocNumber,TxnDate,TotalAmt,ApplyTaxAfterDiscount,PrintStatus,Balance,MetaData_CreateTime,MetaData_LastUpdatedTime,CurrencyRef_value,CurrencyRef_name,TxnTaxDetail_TotalTax,CustomerRef_value,CustomerRef_name,CustomerMemo_value,BillAddr_Id,BillAddr_Line1,BillAddr_Line2,BillAddr_Line3,BillAddr_Line4,BillAddr_Lat,BillAddr_Long,BillEmail_Address,PaymentMethodRef_value,PaymentMethodRef_name,DepositToAccountRef_value,DepositToAccountRef_name
QBO,False,74,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1183,2023-01-08,58.49,False,,0,2023-01-08 06:47:49,2023-01-08 06:47:49,AUD,Australian Dollar,0,47,Kari Steblay,Thank you for your business and have a great day!,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1,Cash,79,Sales of Product Income
QBO,False,75,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1238,2023-03-20,660.15,False,Not Set,0,2023-03-20 08:14:53,2023-03-20 08:14:53,USD,United States Dollar,0,19,Rago Travel Agency,Thank you for your business and have a great day!,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,2,Cheque,1,Services
QBO,False,76,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8976,2022-02-14,365.23,False,Not Set,0,2022-02-14 00:17:13,2022-02-14 00:17:13,USD,United States Dollar,0,27,Video Games by Dan,Thank you for your business and have a great day!,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,2,Cheque,74,Computer Repairs
QBO,False,77,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9710,2022-03-04,781.74,False,Not Set,0,2022-03-04 16:38:42,2022-03-04 16:38:42,AUD,Australian Dollar,0,55,Oxon Insurance Agency:Oxon -- Holiday Party,Thank you for your business and have a great day!,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,2,Cheque,14,Miscellaneous
QBO,False,78,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8698,2023-10-16,919.0,False,Not Set,0,2023-10-16 18:29:05,2023-10-16 18:29:05,USD,United States Dollar,0,28,Wedding Planning by Whitney,Thank you for your business and have a great day!,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,1,Cash,41,Mastercard
QBO,False,79,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1710,2023-10-02,848.98,False,Not Set,0,2023-10-02 06:21:49,2023-10-02 06:21:49,USD,United States Dollar,0,31,Alex Blakey,Thank you for your business and have a great day!,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,2,Cheque,26,Other Portfolio Income
QBO,False,80,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1831,2020-12-28,290.8,False,,0,2020-12-28 16:30:09,2020-12-28 16:30:09,AUD,Australian Dollar,0,48,Karna Nisewaner,Thank you for your business and have a great day!,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,1,Cash,59,Cost of Labor
QBO,False,81,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1583,2021-02-25,236.14,False,Not Set,0,2021-02-25 10:24:52,2021-02-25 10:24:52,USD,United States Dollar,0,12,Jeff's Jalopies,Thank you for your business and have a great day!,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2,Cheque,65,Fountain and Garden Lighting
QBO,False,82,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3111,2021-05-08,829.9,False,Not Set,0,2021-05-08 07:14:40,2021-05-08 07:14:40,USD,United States Dollar,0,4,Diego Rodriguez,Thank you for your business and have a great day!,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,Cash,72,Maintenance and Repair
QBO,False,83,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8457,2021-03-11,85.8,False,Not Set,0,2021-03-11 11:06:25,2021-03-11 11:06:25,AUD,Australian Dollar,0,54,Oxon Insurance Agency:Oxon - Retreat,Thank you for your business and have a great day!,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,2,Cheque,29,Equipment Rental
QBO,False,84,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6092,2023-02-15,806.76,False,Not Set,0,2023-02-15 21:07:13,2023-02-15 21:07:13,USD,United States Dollar,0,9,Freeman Sporting Goods:55 Twin Lane,Thank you for your business and have a great day!,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2,Cheque,82,Design income
QBO,False,85,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8123,2022-06-01,893.4,False,,0,2022-06-01 12:31:33,2022-06-01 12:31:33,AUD,Australian Dollar,0,42,Himateja Madala,Thank you for your business and have a great day!,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1,Cash,27,Penalties & Settlements
QBO,False,86,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6297,2022-12-30,908.73,False,Not Set,0,2022-12-30 06:30:05,2022-12-30 06:30:05,USD,United States Dollar,0,31,Alex Blakey,Thank you for your business and have a great day!,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,1,Cash,2,Retained Earnings
QBO,False,87,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1895,2023-08-10,113.1,False,Not Set,0,2023-08-10 17:27:49,2023-08-10 17:27:49,USD,United States Dollar,0,23,Shara Barnett:Barnett Design,Thank you for your business and have a great day!,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,1,Cash,34,Opening Balance Equity
QBO,False,88,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4543,2022-02-15,906.64,False,Not Set,0,2022-02-15 03:43:18,2022-02-15 03:43:18,AUD,Australian Dollar,0,41,Hazel Robinson,Thank you for your business and have a great day!,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,1,Cash,28,Disposal Fees
QBO,False,89,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3302,2022-11-06,154.8,False,,0,2022-11-06 00:17:09,2022-11-06 00:17:09,USD,United States Dollar,0,9,Freeman Sporting Goods:55 Twin Lane,Thank you for your business and have a great day!,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,Cash,67,Sprinklers and Drip Systems
QBO,False,90,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9204,2022-03-21,743.79,False,Not Set,0,2022-03-21 15:26:10,2022-03-21 15:26:10,USD,United States Dollar,0,22,Shara Barnett,Thank you for your business and have a great day!,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2,Cheque,89,Arizona Dept. of Revenue Payable
QBO,False,91,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1135,2022-04-26,114.21,False,,0,2022-04-26 17:20:12,2022-04-26 17:20:12,AUD,Australian Dollar,0,50,Lew Plumbing,Thank you for your business and have a great day!,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1,Cash,59,Cost of Labor
QBO,False,92,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8400,2022-02-12,12.28,False,Not Set,0,2022-02-12 21:08:31,2022-02-12 21:08:31,AUD,Australian Dollar,0,37,Clement's Cleaners,Thank you for your business and have a great day!,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1,Cash,90,Board of Equalization Payable
QBO,False,93,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9381,2022-09-02,829.46,False,,0,2022-09-02 04:15:14,2022-09-02 04:15:14,AUD,Australian Dollar,0,55,Oxon Insurance Agency:Oxon -- Holiday Party,Thank you for your business and have a great day!,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,2,Cheque,60,Installation
QBO,False,94,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3580,2021-12-19,941.74,False,Not Set,0,2021-12-19 23:51:43,2021-12-19 23:51:43,AUD,Australian Dollar,0,37,Clement's Cleaners,Thank you for your business and have a great day!,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1,Cash,40,Depreciation
QBO,False,95,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1352,2021-02-26,356.8,False,Not Set,0,2021-02-26 12:27:37,2021-02-26 12:27:37,AUD,Australian Dollar,0,46,Justine Outland,Thank you for your business and have a great day!,,,,,,,,,2,Cheque,66,Plants and Soil
QBO,False,96,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7149,2023-03-27,525.33,False,,0,2023-03-27 10:27:15,2023-03-27 10:27:15,USD,United States Dollar,0,24,Sonnenschein Family Store,Thank you for your business and have a great day!,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,2,Cheque,72,Maintenance and Repair
QBO,False,97,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5105,2022-10-14,842.67,False,,0,2022-10-14 19:46:21,2022-10-14 19:46:21,AUD,Australian Dollar,0,39,Froilan Rosqueta,Thank you for your business and have a great day!,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2,Cheque,35,Checking
QBO,False,98,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1050,2022-11-05,829.89,False,Not Set,0,2022-11-05 03:35:15,2022-11-05 03:35:15,USD,United States Dollar,0,12,Jeff's Jalopies,Thank you for your business and have a great day!,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,1,Cash,67,Sprinklers and Drip Systems
QBO,False,99,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9146,2022-11-12,794.2,False,,0,2022-11-12 12:18:55,2022-11-12 12:18:55,AUD,Australian Dollar,0,43,Jacint Tumacder,Thank you for your business and have a great day!,,,,,,,,,2,Cheque,67,Sprinklers and Drip Systems
QBO,False,100,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1784,2021-11-03,421.73,False,,0,2021-11-03 02:03:05,2021-11-03 02:03:05,USD,United States Dollar,0,29,Weiskopf Consulting,Thank you for your business and have a great day!,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2,Cheque,12,Legal & Professional Fees
QBO,False,101,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6796,2022-09-27,724.29,False,,0,2022-09-27 22:32:53,2022-09-27 22:32:53,AUD,Australian Dollar,0,37,Clement's Cleaners,Thank you for your business and have a great day!,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1,Cash,47,Decks and Patios
QBO,False,102,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5707,2022-08-13,284.8,False,Not Set,0,2022-08-13 23:13:24,2022-08-13 23:13:24,AUD,Australian Dollar,0,43,Jacint Tumacder,Thank you for your business and have a great day!,,,,,,,,,2,Cheque,77,Telephone
QBO,False,103,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5576,2023-12-05,183.74,False,,0,2023-12-05 06:39:12,2023-12-05 06:39:12,AUD,Australian Dollar,0,51,Moturu Tapasvi,Thank you for your business and have a great day!,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,2,Cheque,33,Accounts Payable (A/P)
QBO,False,104,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3636,2023-10-08,857.6,False,,0,2023-10-08 22:05:19,2023-10-08 22:05:19,USD,United States Dollar,0,18,Paulsen Medical Supplies,Thank you for your business and have a great day!,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,2,Cheque,2,Retained Earnings
QBO,False,105,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8507,2023-11-24,648.67,False,,0,2023-11-24 15:49:39,2023-11-24 15:49:39,USD,United States Dollar,0,3,Cool Cars,Thank you for your business and have a great day!,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,Cheque,36,Savings
QBO,False,106,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3186,2022-04-04,237.33,False,Not Set,0,2022-04-04 13:02:15,2022-04-04 13:02:15,AUD,Australian Dollar,0,45,Jordan Burgess,Thank you for your business and have a great day!,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,2,Cheque,49,Plants and Soil
QBO,False,107,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8654,2022-09-17,253.37,False,Not Set,0,2022-09-17 22:31:10,2022-09-17 22:31:10,USD,United States Dollar,0,2,Bill's Windsurf Shop,Thank you for your business and have a great day!,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,Cash,22,Travel
QBO,False,108,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8635,2023-08-28,142.33,False,Not Set,0,2023-08-28 06:23:42,2023-08-28 06:23:42,USD,United States Dollar,0,2,Bill's Windsurf Shop,Thank you for your business and have a great day!,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,Cash,1,Services
QBO,False,109,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4830,2021-12-12,286.68,False,,0,2021-12-12 04:58:54,2021-12-12 04:58:54,AUD,Australian Dollar,0,39,Froilan Rosqueta,Thank you for your business and have a great day!,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2,Cheque,20,Supplies
QBO,False,110,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2156,2022-08-13,360.47,False,Not Set,0,2022-08-13 06:42:46,2022-08-13 06:42:46,USD,United States Dollar,0,21,Rondonuwu Fruit and Vegi,Thank you for your business and have a great day!,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,2,Cheque,43,Loan Payable
QBO,False,111,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7200,2021-02-14,143.74,False,Not Set,0,2021-02-14 04:05:54,2021-02-14 04:05:54,USD,United States Dollar,0,20,Red Rock Diner,Thank you for your business and have a great day!,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,2,Cheque,31,Uncategorized Expense
QBO,False,112,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7736,2022-06-14,148.46,False,,0,2022-06-14 15:41:49,2022-06-14 15:41:49,USD,United States Dollar,0,14,Kate Whelan,Thank you for your business and have a great day!,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1,Cash,41,Mastercard
QBO,False,113,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7787,2022-05-06,351.2,False,Not Set,0,2022-05-06 10:37:15,2022-05-06 10:37:15,AUD,Australian Dollar,0,47,Kari Steblay,Thank you for your business and have a great day!,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1,Cash,57,Workers Compensation
QBO,False,114,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5087,2023-09-28,137.74,False,Not Set,0,2023-09-28 01:14:07,2023-09-28 01:14:07,USD,United States Dollar,0,29,Weiskopf Consulting,Thank you for your business and have a great day!,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2,Cheque,10,Dues & Subscriptions
QBO,False,115,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7204,2022-04-07,307.55,False,Not Set,0,2022-04-07 14:03:37,2022-04-07 14:03:37,AUD,Australian Dollar,0,48,Karna Nisewaner,Thank you for your business and have a great day!,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,2,Cheque,21,Taxes & Licenses
QBO,False,116,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5697,2023-04-19,803.33,False,Not Set,0,2023-04-19 08:24:07,2023-04-19 08:24:07,USD,United States Dollar,0,12,Jeff's Jalopies,Thank you for your business and have a great day!,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,1,Cash,71,Lawyer
QBO,False,117,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1999,2021-02-13,75.34,False,,0,2021-02-13 10:16:27,2021-02-13 10:16:27,USD,United States Dollar,0,3,Cool Cars,Thank you for your business and have a great day!,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,Cheque,62,Equipment Rental
QBO,False,118,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3028,2021-10-11,544.59,False,Not Set,0,2021-10-11 21:22:02,2021-10-11 21:22:02,AUD,Australian Dollar,0,53,Oxon Insurance Agency,Thank you for your business and have a great day!,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,Cash,84,Accounts Receivable (A/R)
QBO,False,119,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1318,2022-12-14,656.37,False,Not Set,0,2022-12-14 23:23:36,2022-12-14 23:23:36,AUD,Australian Dollar,0,53,Oxon Insurance Agency,Thank you for your business and have a great day!,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,Cash,35,Checking
QBO,False,120,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2810,2023-02-25,292.84,False,Not Set,0,2023-02-25 21:33:08,2023-02-25 21:33:08,USD,United States Dollar,0,31,Alex Blakey,Thank you for your business and have a great day!,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,1,Cash,33,Accounts Payable (A/P)
QBO,False,121,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4309,2021-10-20,11.51,False,,0,2021-10-20 14:47:53,2021-10-20 14:47:53,AUD,Australian Dollar,0,50,Lew Plumbing,Thank you for your business and have a great day!,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1,Cash,4,Undeposited Funds
QBO,False,122,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3186,2023-07-11,424.15,False,,0,2023-07-11 12:07:47,2023-07-11 12:07:47,GBP,British Pound Sterling,0,49,Kristy Abercrombie,Thank you for your business and have a great day!,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,2,Cheque,3,Prepaid Expenses
QBO,False,123,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",7912,2023-10-12,201.45,False,,0,2023-10-12 01:46:01,2023-10-12 01:46:01,AUD,Australian Dollar,0,46,Justine Outland,Thank you for your business and have a great day!,,,,,,,,,2,Cheque,56,Fuel
QBO,False,124,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",8819,2022-02-23,325.31,False,,0,2022-02-23 09:25:16,2022-02-23 09:25:16,AUD,Australian Dollar,0,55,Oxon Insurance Agency:Oxon -- Holiday Party,Thank you for your business and have a great day!,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,1,Cash,53,Maintenance and Repair
QBO,False,125,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",2842,2022-10-23,559.19,False,Not Set,0,2022-10-23 03:32:03,2022-10-23 03:32:03,AUD,Australian Dollar,0,35,Charlie Whitehead,Thank you for your business and have a great day!,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,Cheque,50,Sprinklers and Drip Systems
QBO,False,126,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6395,2021-05-19,262.61,False,Not Set,0,2021-05-19 04:05:15,2021-05-19 04:05:15,AUD,Australian Dollar,0,38,Ecker Designs,Thank you for your business and have a great day!,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2,Cheque,56,Fuel
QBO,False,127,2,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9660,2023-04-30,240.94,False,Not Set,0,2023-04-30 13:24:11,2023-04-30 13:24:11,USD,United States Dollar,0,25,Sushi by Katsuyuki,Thank you for your business and have a great day!,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,2,Cheque,24,Utilities
QBO,False,128,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4736,2022-12-15,3.19,False,Not Set,0,2022-12-15 03:18:27,2022-12-15 03:18:27,USD,United States Dollar,0,13,John Melton,Thank you for your business and have a great day!,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,2,Cheque,89,Arizona Dept. of Revenue Payable
QBO,False,129,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3677,2021-06-18,5.4,False,,0,2021-06-18 07:28:43,2021-06-18 07:28:43,AUD,Australian Dollar,0,40,Gorman Ho,Thank you for your business and have a great day!,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,1,Cash,29,Equipment Rental
QBO,False,130,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6760,2023-03-10,867.54,False,Not Set,0,2023-03-10 18:00:54,2023-03-10 18:00:54,USD,United States Dollar,0,8,Freeman Sporting Goods:0969 Ocean View Road,Thank you for your business and have a great day!,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1,Cash,82,Design income
QBO,False,131,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3322,2021-09-07,727.69,False,Not Set,0,2021-09-07 18:47:32,2021-09-07 18:47:32,AUD,Australian Dollar,0,52,Nadia Phillipchuk,Thank you for your business and have a great day!,,,,,,,,,2,Cheque,4,Undeposited Funds
QBO,False,132,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5665,2022-06-05,914.74,False,,0,2022-06-05 23:53:18,2022-06-05 23:53:18,USD,United States Dollar,0,14,Kate Whelan,Thank you for your business and have a great day!,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1,Cash,83,Other Income
QBO,False,133,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",9174,2023-07-01,146.38,False,,0,2023-07-01 11:24:38,2023-07-01 11:24:38,AUD,Australian Dollar,0,51,Moturu Tapasvi,Thank you for your business and have a great day!,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,2,Cheque,17,Rent or Lease
QBO,False,134,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5053,2021-03-21,309.69,False,Not Set,0,2021-03-21 03:31:26,2021-03-21 03:31:26,USD,United States Dollar,0,22,Shara Barnett,Thank you for your business and have a great day!,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,1,Cash,17,Rent or Lease
QBO,False,135,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6893,2023-08-16,357.48,False,,0,2023-08-16 15:35:50,2023-08-16 15:35:50,USD,United States Dollar,0,8,Freeman Sporting Goods:0969 Ocean View Road,Thank you for your business and have a great day!,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2,Cheque,30,Uncategorized Income
QBO,False,136,1,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",4937,2022-04-19,666.4,False,,0,2022-04-19 01:32:42,2022-04-19 01:32:42,AUD,Australian Dollar,0,53,Oxon Insurance Agency,Thank you for your business and have a great day!,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,Cash,63,Job Materials
QBO,False,137,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",1956,2023-02-13,44.39,False,,0,2023-02-13 16:06:14,2023-02-13 16:06:14,AUD,Australian Dollar,0,42,Himateja Madala,Thank you for your business and have a great day!,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,1,Cash,20,Supplies
QBO,False,138,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",3873,2023-09-28,652.97,False,Not Set,0,2023-09-28 11:14:02,2023-09-28 11:14:02,AUD,Australian Dollar,0,54,Oxon Insurance Agency:Oxon - Retreat,Thank you for your business and have a great day!,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,1,Cash,52,Installation
QBO,False,139,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",5377,2023-02-21,581.8,False,Not Set,0,2023-02-21 08:33:11,2023-02-21 08:33:11,USD,United States Dollar,0,21,Rondonuwu Fruit and Vegi,Thank you for your business and have a great day!,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,1,Cash,1,Services
QBO,False,140,0,"[{'DefinitionId': '1', 'Name': 'Crew #', 'Type': 'StringType'}]",6923,2020-12-26,906.94,False,,0,2020-12-26 21:20:06,2020-12-26 21:20:06,USD,United States Dollar,0,12,Jeff's Jalopies,Thank you for your business and have a great day!,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,2,Cheque,27,Penalties & Settlements
